Sale Date,Office Name,Office_ID,Product,Product_ID,Qty,Day,Month,DayOfWeek
2026-04-27,BEO HABRA-I,12,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,15.0,27,4,0
2026-04-27,BEO HABRA-I,12,Liquid Nitrogen (LN2) ,11,35.0,27,4,0
2026-04-27,BEO HABRA-I,12,Sex Sorted Semen Straw (SS) GIR ,15,10.0,27,4,0
2026-04-27,BEO HABRA-I,12,Sex Sorted Semen Straw (SS) Pure Jersey (PJ),16,40.0,27,4,0
2026-04-27,BEO HABRA-II,13,AI Gloves (50 Pcs Packet) - 2024,0,1.0,27,4,0
2026-04-27,BEO HABRA-II,13,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,27,4,0
2026-04-27,BEO HABRA-II,13,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,10.0,27,4,0
2026-04-27,BEO HABRA-II,13,Frozen Semen Straw (FSS) - GIR,7,30.0,27,4,0
2026-04-27,BEO HABRA-II,13,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,25.0,27,4,0
2026-04-27,BEO HABRA-II,13,Liquid Nitrogen (LN2) ,11,58.0,27,4,0
2026-04-27,BEO HASNABAD,15,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,27,4,0
2026-04-27,BEO HASNABAD,15,Liquid Nitrogen (LN2) ,11,36.0,27,4,0
2026-04-27,BEO SWARUPNAGAR,21,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,3.0,27,4,0
2026-04-27,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,15.0,27,4,0
2026-04-27,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,15.0,27,4,0
2026-04-27,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - GIR,7,15.0,27,4,0
2026-04-27,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,35.0,27,4,0
2026-04-27,BEO SWARUPNAGAR,21,Liquid Nitrogen (LN2) ,11,39.0,27,4,0
2026-04-27,DPD 24 PARAGANAS NORTH ,22,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,27,4,0
2026-04-27,DPD 24 PARAGANAS NORTH ,22,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,30.0,27,4,0
2026-04-27,DPD 24 PARAGANAS NORTH ,22,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,30.0,27,4,0
2026-04-27,DPD 24 PARAGANAS NORTH ,22,Liquid Nitrogen (LN2) ,11,42.0,27,4,0
2026-04-28,BEO BAGDA,2,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,45.0,28,4,1
2026-04-28,BEO BAGDA,2,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,25.0,28,4,1
2026-04-28,BEO BAGDA,2,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,5.0,28,4,1
2026-04-28,BEO BAGDA,2,Liquid Nitrogen (LN2) ,11,113.0,28,4,1
2026-04-28,BEO BARRACKPUR-II,6,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,28,4,1
2026-04-28,BEO BARRACKPUR-II,6,Liquid Nitrogen (LN2) ,11,3.0,28,4,1
2026-04-28,BEO BASIRHAT-II,8,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,28,4,1
2026-04-28,BEO BASIRHAT-II,8,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,5.0,28,4,1
2026-04-28,BEO BASIRHAT-II,8,Frozen Semen Straw (FSS) - GIR,7,25.0,28,4,1
2026-04-28,BEO BASIRHAT-II,8,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,5.0,28,4,1
2026-04-28,BEO BASIRHAT-II,8,Liquid Nitrogen (LN2) ,11,51.0,28,4,1
2026-04-28,BEO BONGAON,9,Liquid Nitrogen (LN2) ,11,4.0,28,4,1
2026-04-28,BEO SANDESHKHALI-II,20,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,1.0,28,4,1
2026-04-28,BEO SANDESHKHALI-II,20,Liquid Nitrogen (LN2) ,11,24.0,28,4,1
2026-04-29,BEO BONGAON,9,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,29,4,2
2026-04-29,BEO BONGAON,9,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,90.0,29,4,2
2026-04-29,BEO BONGAON,9,Frozen Semen Straw (FSS) - GIR,7,47.0,29,4,2
2026-04-29,BEO BONGAON,9,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,25.0,29,4,2
2026-04-29,BEO BONGAON,9,Liquid Nitrogen (LN2) ,11,24.0,29,4,2
2026-04-30,BEO BONGAON,9,AI Gloves (50 Pcs Packet) - 2024,0,3.0,30,4,3
2026-04-30,BEO BONGAON,9,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,3.0,30,4,3
2026-04-30,BEO BONGAON,9,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,13.0,30,4,3
2026-04-30,BEO BONGAON,9,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,75.0,30,4,3
2026-04-30,BEO BONGAON,9,Frozen Semen Straw (FSS) - GIR,7,55.0,30,4,3
2026-04-30,BEO BONGAON,9,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,30.0,30,4,3
2026-04-30,BEO BONGAON,9,Liquid Nitrogen (LN2) ,11,40.0,30,4,3
2026-04-30,BEO GAIGHATA,11,AI Gloves (50 Pcs Packet) - 2024,0,5.0,30,4,3
2026-04-30,BEO GAIGHATA,11,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,30,4,3
2026-04-30,BEO GAIGHATA,11,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,77.0,30,4,3
2026-04-30,BEO GAIGHATA,11,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,42.0,30,4,3
2026-04-30,BEO GAIGHATA,11,Frozen Semen Straw (FSS) - GIR,7,30.0,30,4,3
2026-04-30,BEO GAIGHATA,11,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,20.0,30,4,3
2026-04-30,BEO GAIGHATA,11,Liquid Nitrogen (LN2) ,11,117.0,30,4,3
2026-04-30,BEO HAROA,14,AI Gloves (50 Pcs Packet) - 2024,0,1.0,30,4,3
2026-04-30,BEO HAROA,14,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,30,4,3
2026-04-30,BEO HAROA,14,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,25.0,30,4,3
2026-04-30,BEO HAROA,14,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,30.0,30,4,3
2026-04-30,BEO HAROA,14,Frozen Semen Straw (FSS) - GIR,7,15.0,30,4,3
2026-04-30,BEO HAROA,14,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,15.0,30,4,3
2026-04-30,BEO HAROA,14,Liquid Nitrogen (LN2) ,11,21.0,30,4,3
2026-04-30,BEO HINGALGANJ,16,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,30,4,3
2026-04-30,BEO HINGALGANJ,16,Frozen Semen Straw (FSS) - GIR,7,1.0,30,4,3
2026-04-30,BEO HINGALGANJ,16,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,1.0,30,4,3
2026-04-30,BEO HINGALGANJ,16,Liquid Nitrogen (LN2) ,11,73.0,30,4,3
2026-04-30,BEO MINAKHAN,17,Liquid Nitrogen (LN2) ,11,52.0,30,4,3
2026-05-03,BEO BADURIA,1,AI Gloves (50 Pcs Packet) - 2024,0,4.0,3,5,6
2026-05-03,BEO BADURIA,1,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,3.0,3,5,6
2026-05-03,BEO BADURIA,1,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,30.0,3,5,6
2026-05-03,BEO BADURIA,1,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,20.0,3,5,6
2026-05-03,BEO BADURIA,1,Frozen Semen Straw (FSS) - GIR,7,35.0,3,5,6
2026-05-03,BEO BADURIA,1,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,35.0,3,5,6
2026-05-03,BEO BADURIA,1,Liquid Nitrogen (LN2) ,11,105.0,3,5,6
2026-05-04,BEO BAGDA,2,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,20.0,4,5,0
2026-05-04,BEO BAGDA,2,Liquid Nitrogen (LN2) ,11,10.0,4,5,0
2026-05-04,BEO HABRA-I,12,AI Gloves (50 Pcs Packet) - 2024,0,4.0,4,5,0
2026-05-04,BEO HABRA-I,12,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,3.0,4,5,0
2026-05-04,BEO HABRA-I,12,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,60.0,4,5,0
2026-05-04,BEO HABRA-I,12,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,70.0,4,5,0
2026-05-04,BEO HABRA-I,12,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,40.0,4,5,0
2026-05-04,BEO HABRA-I,12,Liquid Nitrogen (LN2) ,11,35.0,4,5,0
2026-05-05,BEO AMDANGA,0,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,10.0,5,5,1
2026-05-05,BEO AMDANGA,0,Frozen Semen Straw (FSS) - GIR,7,10.0,5,5,1
2026-05-05,BEO AMDANGA,0,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,10.0,5,5,1
2026-05-05,BEO AMDANGA,0,Liquid Nitrogen (LN2) ,11,3.0,5,5,1
2026-05-05,BEO BARRACKPUR-II,6,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,5,5,1
2026-05-05,BEO BARRACKPUR-II,6,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,41.0,5,5,1
2026-05-05,BEO BARRACKPUR-II,6,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,71.0,5,5,1
2026-05-05,BEO BARRACKPUR-II,6,Frozen Semen Straw (FSS) - GIR,7,48.0,5,5,1
2026-05-05,BEO BARRACKPUR-II,6,Frozen Semen Straw (FSS) Buffalo Murrah,9,11.0,5,5,1
2026-05-05,BEO BARRACKPUR-II,6,Liquid Nitrogen (LN2) ,11,30.0,5,5,1
2026-05-05,BEO BASIRHAT-I,7,AI Gloves (50 Pcs Packet) - 2024,0,4.0,5,5,1
2026-05-05,BEO BASIRHAT-I,7,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,5.0,5,5,1
2026-05-05,BEO BASIRHAT-I,7,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,100.0,5,5,1
2026-05-05,BEO BASIRHAT-I,7,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,95.0,5,5,1
2026-05-05,BEO BASIRHAT-I,7,Frozen Semen Straw (FSS) - GIR,7,90.0,5,5,1
2026-05-05,BEO BASIRHAT-I,7,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,80.0,5,5,1
2026-05-05,BEO BASIRHAT-I,7,Liquid Nitrogen (LN2) ,11,72.0,5,5,1
2026-05-05,BEO HABRA-II,13,AI Gloves (50 Pcs Packet) - 2024,0,2.0,5,5,1
2026-05-05,BEO HABRA-II,13,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,4.0,5,5,1
2026-05-05,BEO HABRA-II,13,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,50.0,5,5,1
2026-05-05,BEO HABRA-II,13,Frozen Semen Straw (FSS) - GIR,7,75.0,5,5,1
2026-05-05,BEO HABRA-II,13,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,75.0,5,5,1
2026-05-05,BEO HABRA-II,13,Liquid Nitrogen (LN2) ,11,34.0,5,5,1
2026-05-05,BEO SANDESHKHALI-II,20,AI Gloves (50 Pcs Packet) - 2024,0,1.0,5,5,1
2026-05-05,BEO SANDESHKHALI-II,20,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,5,5,1
2026-05-05,BEO SANDESHKHALI-II,20,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,22.0,5,5,1
2026-05-05,BEO SANDESHKHALI-II,20,Frozen Semen Straw (FSS) - GIR,7,76.0,5,5,1
2026-05-05,BEO SANDESHKHALI-II,20,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,28.0,5,5,1
2026-05-05,BEO SANDESHKHALI-II,20,Liquid Nitrogen (LN2) ,11,24.0,5,5,1
2026-05-05,BEO SWARUPNAGAR,21,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,6.0,5,5,1
2026-05-05,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,90.0,5,5,1
2026-05-05,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,105.0,5,5,1
2026-05-05,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - GIR,7,75.0,5,5,1
2026-05-05,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,30.0,5,5,1
2026-05-05,BEO SWARUPNAGAR,21,Liquid Nitrogen (LN2) ,11,38.0,5,5,1
2026-05-06,BEO BARASAT-II,4,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,6,5,2
2026-05-06,BEO BARASAT-II,4,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,7.0,6,5,2
2026-05-06,BEO BARASAT-II,4,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,16.0,6,5,2
2026-05-06,BEO BARASAT-II,4,Frozen Semen Straw (FSS) - GIR,7,28.0,6,5,2
2026-05-06,BEO BARASAT-II,4,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,7.0,6,5,2
2026-05-06,BEO BARASAT-II,4,Liquid Nitrogen (LN2) ,11,24.0,6,5,2
2026-05-06,BEO BARRACKPUR-I,5,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,14.0,6,5,2
2026-05-06,BEO BARRACKPUR-I,5,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,170.0,6,5,2
2026-05-06,BEO BARRACKPUR-I,5,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,205.0,6,5,2
2026-05-06,BEO BARRACKPUR-I,5,Frozen Semen Straw (FSS) - GIR,7,285.0,6,5,2
2026-05-06,BEO BARRACKPUR-I,5,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,30.0,6,5,2
2026-05-06,BEO BARRACKPUR-I,5,Frozen Semen Straw (FSS) Buffalo Murrah,9,115.0,6,5,2
2026-05-06,BEO BARRACKPUR-I,5,Liquid Nitrogen (LN2) ,11,276.0,6,5,2
2026-05-06,BEO BONGAON,9,AI Gloves (50 Pcs Packet) - 2024,0,2.0,6,5,2
2026-05-06,BEO BONGAON,9,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,7.0,6,5,2
2026-05-06,BEO BONGAON,9,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,128.0,6,5,2
2026-05-06,BEO BONGAON,9,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,140.0,6,5,2
2026-05-06,BEO BONGAON,9,Frozen Semen Straw (FSS) - GIR,7,133.0,6,5,2
2026-05-06,BEO BONGAON,9,Liquid Nitrogen (LN2) ,11,63.0,6,5,2
2026-05-06,BEO GAIGHATA,11,AI Gloves (50 Pcs Packet) - 2024,0,5.0,6,5,2
2026-05-06,BEO GAIGHATA,11,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,15.0,6,5,2
2026-05-06,BEO GAIGHATA,11,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,112.0,6,5,2
2026-05-06,BEO GAIGHATA,11,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,350.0,6,5,2
2026-05-06,BEO GAIGHATA,11,Frozen Semen Straw (FSS) - GIR,7,243.0,6,5,2
2026-05-06,BEO GAIGHATA,11,Liquid Nitrogen (LN2) ,11,90.0,6,5,2
2026-05-06,BEO HABRA-II,13,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,15.0,6,5,2
2026-05-06,BEO HABRA-II,13,Frozen Semen Straw (FSS) - GIR,7,10.0,6,5,2
2026-05-06,BEO HABRA-II,13,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,15.0,6,5,2
2026-05-06,BEO HABRA-II,13,Liquid Nitrogen (LN2) ,11,4.0,6,5,2
2026-05-06,BEO HASNABAD,15,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,9.0,6,5,2
2026-05-06,BEO HASNABAD,15,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,110.0,6,5,2
2026-05-06,BEO HASNABAD,15,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,110.0,6,5,2
2026-05-06,BEO HASNABAD,15,Frozen Semen Straw (FSS) - GIR,7,80.0,6,5,2
2026-05-06,BEO HASNABAD,15,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,75.0,6,5,2
2026-05-06,BEO HASNABAD,15,Liquid Nitrogen (LN2) ,11,36.0,6,5,2
2026-05-06,BEO HINGALGANJ,16,AI Gloves (50 Pcs Packet) - 2024,0,2.0,6,5,2
2026-05-06,BEO HINGALGANJ,16,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,6,5,2
2026-05-06,BEO HINGALGANJ,16,Frozen Semen Straw (FSS) - GIR,7,156.0,6,5,2
2026-05-06,BEO HINGALGANJ,16,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,156.0,6,5,2
2026-05-06,BEO HINGALGANJ,16,Liquid Nitrogen (LN2) ,11,45.0,6,5,2
2026-05-06,BEO MINAKHAN,17,AI Gloves (50 Pcs Packet) - 2024,0,1.0,6,5,2
2026-05-06,BEO MINAKHAN,17,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,5.0,6,5,2
2026-05-06,BEO MINAKHAN,17,Frozen Semen Straw (FSS) - GIR,7,86.0,6,5,2
2026-05-06,BEO MINAKHAN,17,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,34.0,6,5,2
2026-05-06,BEO MINAKHAN,17,Liquid Nitrogen (LN2) ,11,48.0,6,5,2
2026-05-06,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,10.0,6,5,2
2026-05-06,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,10.0,6,5,2
2026-05-06,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - GIR,7,10.0,6,5,2
2026-05-06,BEO SWARUPNAGAR,21,Liquid Nitrogen (LN2) ,11,3.0,6,5,2
2026-05-06,DPD 24 PARAGANAS NORTH ,22,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,6,5,2
2026-05-06,DPD 24 PARAGANAS NORTH ,22,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,30.0,6,5,2
2026-05-06,DPD 24 PARAGANAS NORTH ,22,Liquid Nitrogen (LN2) ,11,35.0,6,5,2
2026-05-07,BEO BARRACKPUR-I,5,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,7,5,3
2026-05-07,BEO BARRACKPUR-I,5,Frozen Semen Straw (FSS) - GIR,7,15.0,7,5,3
2026-05-07,BEO BARRACKPUR-I,5,Liquid Nitrogen (LN2) ,11,12.0,7,5,3
2026-05-07,BEO BASIRHAT-I,7,AI Gloves (50 Pcs Packet) - 2024,0,1.0,7,5,3
2026-05-07,BEO BASIRHAT-I,7,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,7,5,3
2026-05-07,BEO BASIRHAT-I,7,Liquid Nitrogen (LN2) ,11,9.0,7,5,3
2026-05-07,BEO HAROA,14,AI Gloves (50 Pcs Packet) - 2024,0,3.0,7,5,3
2026-05-07,BEO HAROA,14,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,7,5,3
2026-05-07,BEO HAROA,14,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,40.0,7,5,3
2026-05-07,BEO HAROA,14,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,87.0,7,5,3
2026-05-07,BEO HAROA,14,Frozen Semen Straw (FSS) - GIR,7,30.0,7,5,3
2026-05-07,BEO HAROA,14,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,15.0,7,5,3
2026-05-07,BEO HAROA,14,Liquid Nitrogen (LN2) ,11,23.0,7,5,3
2026-05-07,DPD 24 PARAGANAS NORTH ,22,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,20.0,7,5,3
2026-05-07,DPD 24 PARAGANAS NORTH ,22,Frozen Semen Straw (FSS) - GIR,7,20.0,7,5,3
2026-05-07,DPD 24 PARAGANAS NORTH ,22,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,10.0,7,5,3
2026-05-07,DPD 24 PARAGANAS NORTH ,22,Liquid Nitrogen (LN2) ,11,105.0,7,5,3
2026-05-08,BEO HAROA,14,Liquid Nitrogen (LN2) ,11,2.0,8,5,4
2026-05-09,BEO BAGDA,2,AI Gloves (50 Pcs Packet) - 2024,0,1.0,9,5,5
2026-05-09,BEO BAGDA,2,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,6.0,9,5,5
2026-05-09,BEO BAGDA,2,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,95.0,9,5,5
2026-05-09,BEO BAGDA,2,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,95.0,9,5,5
2026-05-09,BEO BAGDA,2,Frozen Semen Straw (FSS) - GIR,7,55.0,9,5,5
2026-05-09,BEO BAGDA,2,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,50.0,9,5,5
2026-05-09,BEO BAGDA,2,Liquid Nitrogen (LN2) ,11,34.0,9,5,5
2026-05-09,BEO GAIGHATA,11,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,40.0,9,5,5
2026-05-09,BEO GAIGHATA,11,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,30.0,9,5,5
2026-05-09,BEO GAIGHATA,11,Frozen Semen Straw (FSS) - GIR,7,20.0,9,5,5
2026-05-09,BEO GAIGHATA,11,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,24.0,9,5,5
2026-05-09,BEO GAIGHATA,11,Liquid Nitrogen (LN2) ,11,21.0,9,5,5
2026-05-11,BEO BAGDA,2,AI Gloves (50 Pcs Packet) - 2024,0,3.0,11,5,0
2026-05-11,BEO BAGDA,2,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,11,5,0
2026-05-11,BEO BAGDA,2,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,65.0,11,5,0
2026-05-11,BEO BAGDA,2,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,75.0,11,5,0
2026-05-11,BEO BAGDA,2,Frozen Semen Straw (FSS) - GIR,7,40.0,11,5,0
2026-05-11,BEO BAGDA,2,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,35.0,11,5,0
2026-05-11,BEO BAGDA,2,Liquid Nitrogen (LN2) ,11,66.0,11,5,0
2026-05-11,BEO BARRACKPUR-II,6,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,4.0,11,5,0
2026-05-11,BEO BARRACKPUR-II,6,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,15.0,11,5,0
2026-05-11,BEO BARRACKPUR-II,6,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,15.0,11,5,0
2026-05-11,BEO BARRACKPUR-II,6,Frozen Semen Straw (FSS) - GIR,7,5.0,11,5,0
2026-05-11,BEO BARRACKPUR-II,6,Frozen Semen Straw (FSS) Buffalo Murrah,9,20.0,11,5,0
2026-05-11,BEO BARRACKPUR-II,6,Liquid Nitrogen (LN2) ,11,24.0,11,5,0
2026-05-11,BEO BASIRHAT-I,7,AI Gloves (50 Pcs Packet) - 2024,0,2.0,11,5,0
2026-05-11,BEO BASIRHAT-I,7,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,11,5,0
2026-05-11,BEO BASIRHAT-I,7,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,50.0,11,5,0
2026-05-11,BEO BASIRHAT-I,7,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,75.0,11,5,0
2026-05-11,BEO BASIRHAT-I,7,Frozen Semen Straw (FSS) - GIR,7,35.0,11,5,0
2026-05-11,BEO BASIRHAT-I,7,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,60.0,11,5,0
2026-05-11,BEO BASIRHAT-I,7,Liquid Nitrogen (LN2) ,11,45.0,11,5,0
2026-05-11,BEO HABRA-I,12,AI Gloves (50 Pcs Packet) - 2024,0,3.0,11,5,0
2026-05-11,BEO HABRA-I,12,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,6.0,11,5,0
2026-05-11,BEO HABRA-I,12,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,64.0,11,5,0
2026-05-11,BEO HABRA-I,12,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,65.0,11,5,0
2026-05-11,BEO HABRA-I,12,Frozen Semen Straw (FSS) - GIR,7,110.0,11,5,0
2026-05-11,BEO HABRA-I,12,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,65.0,11,5,0
2026-05-11,BEO HABRA-I,12,Liquid Nitrogen (LN2) ,11,33.0,11,5,0
2026-05-11,BEO SWARUPNAGAR,21,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,3.0,11,5,0
2026-05-11,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,70.0,11,5,0
2026-05-11,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,90.0,11,5,0
2026-05-11,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - GIR,7,70.0,11,5,0
2026-05-11,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,30.0,11,5,0
2026-05-11,BEO SWARUPNAGAR,21,Liquid Nitrogen (LN2) ,11,49.0,11,5,0
2026-05-11,DPD 24 PARAGANAS NORTH ,22,Cryo Container  - BA-3 - 2025,4,1.0,11,5,0
2026-05-12,BEO AMDANGA,0,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,12,5,1
2026-05-12,BEO AMDANGA,0,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,40.0,12,5,1
2026-05-12,BEO AMDANGA,0,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,40.0,12,5,1
2026-05-12,BEO AMDANGA,0,Frozen Semen Straw (FSS) - GIR,7,25.0,12,5,1
2026-05-12,BEO AMDANGA,0,Liquid Nitrogen (LN2) ,11,27.0,12,5,1
2026-05-12,BEO BADURIA,1,AI Gloves (50 Pcs Packet) - 2024,0,3.0,12,5,1
